151.973	815.663
154.065	794.21
156.156	785.936
158.247	771.55
160.337	777.789
162.426	788.782
164.514	793.413
166.602	796.362
168.689	791.21
170.776	787.687
172.861	783.709
174.946	780.274
177.03	778.004
179.114	776.312
181.197	775.043
183.279	773.889
185.36	772.22
187.441	770.136
189.521	766.857
191.6	764.323
193.679	759.64
195.757	753.28
197.834	744.396
199.911	736.538
201.987	732.088
204.062	729.959
206.136	730.526
208.21	733.322
210.283	738.651
212.356	745.637
214.428	746.41
216.499	747.056
218.569	738.71
220.639	735.928
222.708	734.437
224.776	733.99
226.844	733.632
228.911	732.569
230.977	731.054
233.043	729.216
235.108	726.28
237.172	722.53
239.236	718.227
241.298	713.564
243.36	709.618
245.421	706.236
247.482	710.34
249.542	714.059
251.602	719.407
253.661	727.681
255.719	736.568
257.776	741.134
259.832	742.373
261.888	739.819
263.944	730.993
265.998	721.929
268.052	715.989
270.106	704.152
272.158	700.206
274.21	699.047
276.261	698.969
278.312	698.643
280.362	697.825
282.41	696.501
284.459	694.459
286.507	691.768
288.554	687.94
290.601	684.103
292.646	680.106
294.691	676.642
296.736	674.08
298.78	672.352
300.822	671.793
302.865	673.39
304.907	677.434
306.948	680.975
308.988	685.211
311.027	688.225
313.067	691.158
315.105	688.173
317.142	684.824
319.18	680.121
321.216	676.703
323.251	673.763
325.286	670.642
327.321	668.234
329.354	665.438
331.387	662.099
333.42	658.765
335.451	652.04
337.482	648.765
339.513	647.714
341.542	648.862
343.571	651.487
345.599	652.462
347.626	654.116
349.654	654.993
351.68	655.306
353.705	654.42
355.731	652.192
357.754	648.512
359.778	648.924
361.802	650.055
363.823	652.976
365.845	649.357
367.866	647.838
369.886	641.047
371.906	637.218
373.925	635.279
375.943	635.698
377.96	638.144
379.978	644.051
381.993	649.312
384.01	652.553
386.024	658.865
388.039	666.901
390.052	676.912
392.065	688.797
394.077	702.243
396.089	712.005
398.1	712.096
400.11	708.531
402.12	693.359
404.129	680.325
406.137	666.884
408.145	652.608
410.152	642.912
412.159	635.695
414.164	630.693
416.169	625.735
418.173	621.783
420.177	618.663
422.18	616.499
424.182	615.309
426.185	615.102
428.185	615.859
430.186	617.506
432.186	619.834
434.184	622.622
436.184	630.417
438.181	628.581
440.179	625.144
442.175	624.532
444.17	624.506
446.166	625.442
448.16	625.481
450.154	624.69
452.148	623.158
454.14	619.973
456.132	617.067
458.124	614.677
460.114	612.765
462.104	611.169
464.094	610.188
466.082	609.581
468.07	609.335
470.058	609.382
472.044	609.661
474.03	609.891
476.015	610.387
478.001	611.258
479.985	612.427
481.968	612.817
483.952	608.684
485.934	602.13
487.915	598.038
489.896	594.365
491.876	590.12
493.856	583.369
495.835	585.438
497.813	587.822
499.79	589.704
501.768	591.267
503.744	591.842
505.72	592.093
507.695	591.95
509.669	591.43
511.644	588.772
513.617	587.501
515.589	591.233
517.561	599.729
519.532	614.956
521.503	621.728
523.473	622.245
525.443	612.412
527.411	602.954
529.379	593.951
531.346	585.621
533.313	578.083
535.279	571.137
537.245	565.134
539.209	560.222
541.174	556.628
543.138	554.252
545.101	553.092
547.063	553.381
549.025	559.74
550.986	563.355
552.946	565.773
554.906	565.949
556.865	565.009
558.823	564.506
560.781	562.347
562.738	560.387
564.695	558.414
566.651	557.095
568.606	557.257
570.561	558.253
572.515	560.69
574.468	565.83
576.421	572.904
578.373	578.407
580.325	577.654
582.276	575.756
584.226	572.013
586.176	564.98
588.125	563.161
590.073	561.316
592.021	561.365
593.968	561.341
595.915	561.155
597.861	561.036
599.806	556.187
601.75	550.902
603.695	543.884
605.638	538.833
607.58	537.202
609.522	534.969
611.464	537.314
613.405	540.33
615.345	542.904
617.285	544.891
619.224	545.289
621.162	545.067
623.1	544.449
625.036	543.657
626.973	542.665
628.909	541.357
630.844	539.975
632.779	537.999
634.713	535.742
636.646	533.208
638.579	530.412
640.511	527.477
642.442	524.942
644.373	522.417
646.303	519.728
648.233	515.628
650.162	516.486
652.091	522.808
654.018	525.169
655.945	529.087
657.872	529.921
659.798	529.011
661.722	529.21
663.647	530.936
665.572	534.162
667.495	538.707
669.417	545.27
671.34	556.119
673.262	566.64
675.182	575.313
677.103	593.734
679.023	588.994
680.942	574.707
682.86	560.299
684.778	543.89
686.695	528.346
688.611	515.121
690.528	511.704
